time_operate,Track,x_east,y_north,cte,yaw_control
130.88,linear_SN2,661485.4467286923,1509604.800707141,-0.1836855427904725,-7.20457895079606
131.04,linear_SN2,661485.4467286923,1509604.800707141,-0.1836855427904725,-7.241316059354157
131.2,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-7.27252816242787
131.36,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-7.3092567840343765
131.52,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-7.345985405640883
131.68,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-7.382714027247387
131.84,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-7.419442648853893
132.0,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-7.456171270460397
132.16,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-7.492899892066903
132.32,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-7.52962851367341
132.48,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-7.5663571352799135
132.64,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-7.60308575688642
132.8,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-7.6398143784929236
132.96,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-7.67654300009943
133.12,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-10.060917723042467
133.28,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-10.1012525598584
133.44,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-10.14158739667433
133.6,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-10.181922233490264
133.76,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-10.222257070306197
133.92,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-10.26259190712213
134.08,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-10.302926743938063
134.24,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-10.343261580753996
134.4,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-10.383596417569928
134.56,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-10.423931254385861
134.72,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-10.464266091201795
134.88,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-8.156954826681197
135.04,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-10.541329549624232
135.2,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-10.581664386440165
135.36,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-10.621999223256099
135.52,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-10.66233406007203
135.68,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-10.702668896887964
135.84,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-10.743003733703896
136.0,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-10.78333857051983
136.16,linear_SN2,661485.4289247321,1509604.7637210689,-0.20163174932171496,-10.818148401851383
136.32,linear_SN2,661485.4289247321,1509604.7637210689,-0.20163174932171496,-10.858474751715727
136.48,linear_SN2,661485.4289247321,1509604.7637210689,-0.20163174932171496,-10.898801101580071
136.64,linear_SN2,661485.4289247321,1509604.7637210689,-0.20163174932171496,-10.939127451444415
136.8,linear_SN2,661485.4289247321,1509604.7637210689,-0.20163174932171496,-10.97945380130876
136.96,linear_SN2,661485.4289247321,1509604.7637210689,-0.20163174932171496,-11.019780151173103
137.12,linear_SN2,661485.4289247321,1509604.7637210689,-0.20163174932171496,-11.060106501037447
137.28,linear_SN2,661485.4289247321,1509604.7637210689,-0.20163174932171496,-11.100432850901791
137.44,linear_SN2,661485.4289247321,1509604.7637210689,-0.20163174932171496,-11.140759200766135
137.6,linear_SN2,661485.4289247321,1509604.7637210689,-0.20163174932171496,-11.18108555063048
137.76,linear_SN2,661485.4289247321,1509604.7637210689,-0.20163174932171496,-11.221411900494823
137.92,linear_SN2,661485.4289247321,1509604.7637210689,-0.20163174932171496,-11.261738250359167
138.08,linear_SN2,661485.4289247321,1509604.7637210689,-0.20163174932171496,-11.302064600223511
138.24,linear_SN2,661485.4289247321,1509604.7637210689,-0.20163174932171496,-11.342390950087855
138.4,linear_SN2,661485.4289247321,1509604.7637210689,-0.20163174932171496,-11.3827172999522
138.56,linear_SN2,661485.4289247321,1509604.7637210689,-0.20163174932171496,-11.423043649816544
138.72,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-9.121248903828736
138.88,linear_SN2,661485.4289247321,1509604.7637210689,-0.20163174932171496,-11.500098621287393
139.04,linear_SN2,661485.4289247321,1509604.7637210689,-0.20163174932171496,-11.540424971151737
139.2,linear_SN2,661485.4289247321,1509604.7637210689,-0.20163174932171496,-11.58075132101608
139.36,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-11.626602676364804
139.52,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-11.666937513180736
139.68,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-11.70727234999667
139.84,linear_SN2,661485.4288113209,1509604.7821586502,-0.2016741840796595,-11.747607186812603
140.0,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-9.440295922292005
140.16,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-9.47702454389851
140.32,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-9.513753165505015
140.48,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-9.55048178711152
140.64,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-9.587210408718027
140.8,linear_SN2,661485.4469555148,1509604.7638319777,-0.1836006733893079,-9.618414039777281
140.96,linear_SN2,661485.4469555148,1509604.7638319777,-0.1836006733893079,-9.655134174455142
141.12,linear_SN2,661485.4469555148,1509604.7638319777,-0.1836006733893079,-9.691854309133005
141.28,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-9.734099434358116
141.44,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-9.770828055964621
141.6,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-9.807556677571126
141.76,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-9.844285299177633
141.92,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-9.881013920784138
142.08,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-9.917742542390643
142.24,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-9.954471163997148
142.4,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-9.991199785603653
142.56,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-10.02792840721016
142.72,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-10.064657028816665
142.88,linear_SN2,661485.4469555148,1509604.7638319777,-0.1836006733893079,-10.09586065987592
143.04,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-10.13810578510103
143.2,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-10.174834406707538
143.36,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-10.211563028314043
